Date,CAN,CHI,FRA,GER,IND,ITA,JPN,RUS,UK,US
10/22/2015,1.452,3.383,1.491,0.878,7.916,2.006,0.653,10.04,2.162,2.028
10/23/2015,1.506,3.383,1.49,0.887,7.916,2.008,0.647,10.04,2.213,2.087
10/26/2015,1.443,3.383,1.484,0.874,7.945,2.004,0.66,10.03,2.178,2.058
10/27/2015,1.42,3.363,1.427,0.814,7.95,1.946,0.648,10.11,2.114,2.037
10/28/2015,1.482,3.32,1.42,0.808,7.939,1.898,0.64,9.99,2.151,2.101
10/29/2015,1.549,3.333,1.501,0.895,7.971,1.975,0.641,10.05,2.252,2.172
10/30/2015,1.541,3.372,1.501,0.882,7.97,1.998,0.643,10.07,2.235,2.146
11/2/2015,1.573,3.383,1.553,0.926,7.961,2.066,0.653,10.04,2.256,2.176
11/3/2015,1.616,3.375,1.568,0.957,7.976,2.068,0.657,9.76,2.292,2.218
11/4/2015,1.634,3.403,1.595,0.993,7.976,2.062,0.66,9.75,2.323,2.227
11/5/2015,1.648,3.455,1.616,1.007,8.003,2.135,0.662,9.61,2.299,2.236
11/6/2015,1.714,3.435,1.687,1.104,8.002,2.22,0.666,9.73,2.356,2.325
11/9/2015,1.72,3.415,1.722,1.111,8.03,2.274,0.68,9.64,2.362,2.349
11/10/2015,1.708,3.503,1.668,1.066,8.016,2.199,0.665,9.59,2.344,2.336
11/11/2015,1.707,3.488,1.635,1.045,8.009,2.13,0.669,9.52,2.374,2.331
11/12/2015,1.698,3.437,1.628,1.019,8.003,2.097,0.658,9.73,2.335,2.315
11/13/2015,1.649,3.453,1.578,0.973,7.996,2.049,0.655,9.74,2.313,2.275
11/16/2015,1.649,3.483,1.559,0.94,7.996,2.057,0.649,9.78,2.284,2.271
11/17/2015,1.658,3.491,1.557,0.946,8.033,2.041,0.646,9.7,2.317,2.268
11/18/2015,1.65,3.481,1.525,0.909,8.023,2,0.648,9.58,2.276,2.273
11/19/2015,1.623,3.497,1.482,0.874,8.016,1.968,0.644,9.38,2.238,2.247
11/20/2015,1.625,3.487,1.469,0.854,8.066,1.932,0.66,9.4,2.228,2.264
11/23/2015,1.612,3.477,1.529,0.907,8.06,1.989,0.661,9.54,2.233,2.243
11/24/2015,1.616,3.481,1.502,0.894,8.033,1.967,0.661,9.72,2.207,2.239
11/25/2015,1.59,3.464,1.484,0.872,8.032,1.92,0.646,9.68,2.228,2.234
11/26/2015,1.574,3.437,1.49,0.865,8.032,1.928,0.64,9.62,2.174,2.224
11/27/2015,1.568,3.439,1.464,0.851,8.054,1.887,0.646,9.63,2.158,2.222
11/30/2015,1.571,3.446,1.507,0.89,8.054,1.902,0.645,9.58,2.171,2.208
12/1/2015,1.493,3.421,1.519,0.904,8.032,1.883,0.639,9.55,2.108,2.145
12/2/2015,1.515,3.43,1.523,0.905,8.048,1.868,0.643,9.51,2.085,2.178
12/3/2015,1.62,3.427,1.669,1.079,8.026,2.055,0.64,9.61,2.209,2.321
12/4/2015,1.58,3.412,1.715,1.104,8.069,2.078,0.648,9.57,2.246,2.273
12/7/2015,1.52,3.411,1.615,1.007,8.069,2.004,0.645,9.65,2.141,2.236
12/8/2015,1.505,3.411,1.563,0.982,8.102,1.962,0.631,9.68,2.13,2.222
12/9/2015,1.491,3.38,1.604,1.022,8.096,1.982,0.62,9.61,2.198,2.211
12/10/2015,1.487,3.381,1.583,0.996,8.107,1.996,0.616,9.58,2.184,2.234
12/11/2015,1.407,3.387,1.541,0.953,8.104,1.97,0.625,9.61,2.137,2.132
12/14/2015,1.472,3.377,1.594,0.973,8.112,2.043,0.613,9.72,2.146,2.225
12/15/2015,1.491,3.411,1.669,1.044,8.123,2.093,0.606,9.68,2.278,2.268
12/16/2015,1.511,3.397,1.685,1.072,8.09,2.089,0.607,9.67,2.299,2.298
12/17/2015,1.43,3.379,1.621,0.989,8.095,2.03,0.598,9.61,2.21,2.225
12/18/2015,1.401,3.367,1.574,0.934,8.112,1.978,0.57,9.61,2.182,2.204
12/21/2015,1.384,3.321,1.574,0.947,8.126,1.994,0.58,9.63,2.164,2.195
12/22/2015,1.416,3.295,1.633,0.998,8.129,2.034,0.58,9.67,2.22,2.237
12/23/2015,1.416,3.271,1.7,1.047,8.122,2.055,0.581,9.74,2.28,2.259
12/24/2015,1.379,3.259,1.693,1.043,8.129,2.05,0.581,9.65,2.259,2.245
12/28/2015,1.393,3.215,1.613,0.969,8.136,2.02,0.574,9.61,2.2515,2.232
12/29/2015,1.407,3.207,1.726,1.064,8.172,2.04,0.571,9.58,2.244,2.308
12/30/2015,1.401,3.217,1.714,1.069,8.144,2.022,0.566,9.59,2.316,2.294
12/31/2015,1.393,3.221,1.72,1.061,8.133,2.035,0.574,9.59,2.287,2.269
1/4/2016,1.398,3.217,1.665,0.992,8.108,1.972,0.566,9.53,2.212,2.243
1/5/2016,1.374,3.227,1.672,0.983,8.112,1.949,0.558,9.54,2.204,2.239
1/6/2016,1.328,3.241,1.624,0.956,8.115,1.926,0.553,9.53,2.133,2.17
1/7/2016,1.324,3.227,1.687,0.995,8.107,2.039,0.543,9.63,2.153,2.149
1/8/2016,1.299,3.187,1.622,0.953,8.104,2.005,0.528,9.65,2.128,2.116
1/11/2016,1.324,3.171,1.643,0.979,8.111,2.049,0.524,10.08,2.14,2.175
1/12/2016,1.262,3.151,1.641,0.955,8.12,2.069,0.52,10.26,2.111,2.105
1/13/2016,1.241,3.111,1.598,0.927,8.148,2.022,0.508,10.27,2.107,2.091
1/14/2016,1.232,3.047,1.608,0.937,8.17,2.023,0.529,10.32,2.106,2.091
1/15/2016,1.152,3.077,1.575,0.9,8.163,1.993,0.534,10.54,2.041,2.037
1/18/2016,1.16,3.071,1.596,0.901,8.172,2.024,0.511,10.67,2.073,2.045
1/19/2016,1.178,3.101,1.597,0.915,8.17,2.013,0.517,10.49,2.082,2.056
1/20/2016,1.163,3.121,1.541,0.831,8.192,2.11,0.515,10.94,2.012,1.988
1/21/2016,1.269,3.136,1.503,0.812,8.127,2.025,0.514,10.92,2.047,2.028
1/22/2016,1.318,3.124,1.538,0.853,8.164,2.032,0.521,10.56,2.072,2.057
1/25/2016,1.245,3.097,1.52,0.83,8.175,2.028,0.519,10.51,2.045,2.006
1/26/2016,1.265,3.153,1.487,0.789,8.175,1.979,0.516,10.34,2.041,2.003
1/27/2016,1.247,3.187,1.487,0.791,8.175,1.972,0.509,10.22,2.046,2.003
1/28/2016,1.239,3.227,1.452,0.748,8.175,1.972,0.516,10.1,2.016,1.982
1/29/2016,1.22,3.217,1.362,0.678,8.152,1.942,0.423,10.16,1.924,1.923
2/1/2016,1.228,3.174,1.38,0.703,8.158,1.98,0.366,10.26,1.992,1.95
2/2/2016,1.115,3.161,1.357,0.669,8.202,2.028,0.397,10.35,1.925,1.852
2/3/2016,1.156,3.207,1.312,0.614,8.213,1.981,0.378,10.27,1.917,1.883
2/4/2016,1.148,3.217,1.332,0.638,8.191,2.007,0.372,10.13,1.94,1.846
2/5/2016,1.13,3.171,1.335,0.624,8.174,2.034,0.352,10.15,1.938,1.843
2/8/2016,1.053,3.165,1.285,0.526,8.155,2.129,0.349,10.22,1.808,1.748
2/9/2016,1.048,3.16,1.307,0.54,8.196,2.17,0.317,10.27,1.814,1.731
2/10/2016,1.001,3.154,1.316,0.556,8.196,2.11,0.329,10.17,1.813,1.673
2/11/2016,1.023,3.148,1.27,0.466,8.213,2.179,0.361,10.23,1.708,1.664
2/12/2016,1.135,3.143,1.321,0.547,8.196,2.123,0.393,10.14,1.82,1.746
2/15/2016,1.144,3.137,1.296,0.533,8.229,2.065,0.404,10.06,1.82,1.772
2/16/2016,1.162,3.154,1.348,0.57,8.263,2.084,0.353,10.13,1.831,1.779
2/17/2016,1.179,3.151,1.339,0.583,8.288,2.046,0.352,10.07,1.872,1.816
2/18/2016,1.114,3.147,1.259,0.522,8.292,2.01,0.329,9.91,1.852,1.741
2/19/2016,1.12,3.147,1.241,0.52,8.293,2.003,0.323,9.95,1.827,1.743
2/22/2016,1.124,3.137,1.202,0.489,8.293,1.977,0.293,9.9,1.815,1.755
2/23/2016,1.121,3.15,1.196,0.487,8.327,1.982,0.288,9.835,1.854,1.716
2/24/2016,1.15,3.137,1.174,0.447,8.376,1.976,0.235,9.77,1.809,1.752
2/25/2016,1.146,3.173,1.173,0.442,8.394,1.97,0.211,9.66,1.823,1.714
2/26/2016,1.183,3.187,1.187,0.461,8.393,1.943,0.2,9.52,1.842,1.764
2/29/2016,1.19,3.2,1.15,0.431,8.291,1.891,0.198,9.55,1.923,1.738
3/1/2016,1.236,3.201,1.222,0.493,8.262,1.883,0.177,9.32,1.967,1.827
3/2/2016,1.251,3.187,1.287,0.563,8.257,1.945,0.177,9.32,2.008,1.835
3/3/2016,1.224,3.197,1.274,0.522,8.268,1.924,0.191,9.32,1.969,1.835
3/4/2016,1.251,3.201,1.292,0.581,8.245,1.953,0.173,9.21,2.026,1.876
3/7/2016,1.276,3.179,1.275,0.569,8.239,1.977,0.159,9.14,2.037,1.904
3/8/2016,1.181,3.207,1.225,0.527,8.233,1.943,0.095,9.18,1.924,1.831
3/9/2016,1.25,3.217,1.265,0.577,8.227,1.939,0.208,9.17,2,1.88
3/10/2016,1.299,3.195,1.349,0.636,8.228,1.961,0.225,9.21,2.041,1.936
3/11/2016,1.363,3.18,1.236,0.615,8.238,1.851,0.234,9.26,2.07,1.98
3/14/2016,1.346,3.192,1.233,0.61,8.21,1.833,0.201,9.4,2.036,1.961
3/15/2016,1.331,3.194,1.276,0.641,8.177,1.889,0.173,9.46,2.034,1.968
3/16/2016,1.295,3.186,1.245,0.632,8.164,1.851,0.15,9.46,2.041,1.913
3/17/2016,1.29,3.164,1.17,0.546,8.077,1.8,0.142,9.1,1.987,1.898
3/18/2016,1.284,3.172,1.153,0.519,8.076,1.775,0.089,9.01,1.979,1.877
3/21/2016,1.302,3.146,1.153,0.539,7.996,1.757,0.092,9.02,2.009,1.917
3/22/2016,1.327,3.145,1.14,0.52,8.032,1.763,0.094,9.11,1.993,1.944
3/23/2016,1.247,3.145,1.149,0.508,8.021,1.814,0.096,9.26,1.981,1.879
3/24/2016,1.274,3.136,1.121,0.482,8.016,1.804,0.13,9.36,2.002,1.9
3/28/2016,1.257,3.13,1.122,0.481,8.01,1.798,0.13,9.3,1.989,1.883
3/29/2016,1.181,3.134,1.069,0.439,8.015,1.756,0.132,9.34,1.976,1.804
3/30/2016,1.227,3.117,1.081,0.467,8.021,1.739,0.132,9.21,1.989,1.828
3/31/2016,1.227,3.103,1.071,0.456,7.971,1.747,0.173,9.21,1.963,1.77
4/1/2016,1.239,3.104,1.047,0.434,7.963,1.736,0.14,9.26,1.957,1.774
4/4/2016,1.221,3.104,1.04,0.409,7.954,1.762,0.111,9.27,1.971,1.762
4/5/2016,1.168,3.104,1.007,0.378,7.965,1.781,0.123,9.35,1.934,1.72
4/6/2016,1.211,3.128,1.036,0.394,7.948,1.785,0.131,9.36,1.924,1.758
4/7/2016,1.167,3.136,1.03,0.356,7.915,1.874,0.129,9.5,1.876,1.687
4/8/2016,1.228,3.166,1.05,0.38,7.907,1.783,0.106,9.37,1.915,1.717
4/11/2016,1.239,3.184,1.103,0.406,7.898,1.806,0.099,9.33,1.949,1.722
4/12/2016,1.293,3.184,1.16,0.462,7.833,1.829,0.09,9.32,1.996,1.776
4/13/2016,1.249,3.168,1.122,0.433,7.883,1.787,0.105,9.3,1.96,1.766
4/14/2016,1.296,3.188,1.131,0.453,7.875,1.811,0.098,9.34,1.983,1.792
4/15/2016,1.273,3.188,1.096,0.421,7.867,1.809,0.088,9.35,1.956,1.753
4/18/2016,1.301,3.168,1.122,0.458,7.859,1.814,0.074,9.34,2.024,1.771
4/19/2016,1.326,3.158,1.158,0.479,7.858,1.907,0.06,9.26,2.047,1.787
4/20/2016,1.335,3.16,1.115,0.445,7.856,1.898,0.046,9.22,2.013,1.845
4/21/2016,1.453,3.178,1.18,0.529,7.881,1.947,0.059,9.23,2.099,1.865
4/22/2016,1.516,3.174,1.208,0.542,7.884,1.96,0.075,9.26,2.105,1.891
4/25/2016,1.545,3.214,1.254,0.58,7.88,2.02,0.127,9.31,2.109,1.914
4/26/2016,1.552,3.234,1.425,0.609,7.899,2.001,0.091,9.29,2.174,1.931
4/27/2016,1.5,3.238,1.457,0.619,7.894,1.981,0.121,9.26,2.134,1.852
4/28/2016,1.476,3.23,1.424,0.575,7.929,1.944,0.092,9.14,2.115,1.824
4/29/2016,1.514,3.218,1.438,0.596,7.928,1.971,0.091,8.96,2.093,1.835
5/2/2016,1.538,3.223,1.393,0.581,7.879,1.935,0.049,8.98,2.059,1.872
5/3/2016,1.459,3.228,1.311,0.483,7.895,1.927,0.048,9,2.025,1.796
5/4/2016,1.402,3.228,1.32,0.49,7.878,1.957,0.046,9.02,2.043,1.777
5/5/2016,1.356,3.248,1.299,0.446,7.905,2.001,0.045,9.01,1.994,1.742
5/6/2016,1.354,3.258,1.28,0.424,7.927,1.983,0.043,8.99,1.957,1.779
5/9/2016,1.316,3.254,1.258,0.401,7.897,1.997,0.054,9.005,1.966,1.751
5/10/2016,1.316,3.247,1.233,0.392,7.902,1.997,0.074,9.02,1.963,1.754
5/11/2016,1.304,3.258,1.233,0.397,7.899,2.008,0.07,8.9,1.951,1.735
5/12/2016,1.319,3.268,1.28,0.432,7.883,2.034,0.06,8.88,1.958,1.748
5/13/2016,1.276,3.268,1.242,0.402,7.895,2.02,0.061,8.86,1.929,1.702
5/16/2016,1.314,3.274,1.261,0.414,7.904,2.024,0.064,8.9,1.939,1.757
5/17/2016,1.319,3.298,1.243,0.406,7.904,1.983,0.057,8.88,1.921,1.772
5/18/2016,1.368,3.3,1.287,0.439,7.912,2.011,0.069,8.91,1.993,1.859
5/19/2016,1.348,3.324,1.265,0.443,7.914,2.03,0.091,8.96,1.998,1.847
5/20/2016,1.349,3.328,1.27,0.444,7.945,2.024,0.071,8.91,2.006,1.844
5/23/2016,1.357,3.338,1.277,0.46,7.924,2.022,0.068,8.92,2.007,1.835
5/24/2016,1.365,3.354,1.268,0.456,7.897,1.974,0.072,8.91,2.015,1.865
5/25/2016,1.385,3.342,1.227,0.424,7.889,1.897,0.073,8.85,1.988,1.872
5/26/2016,1.329,3.348,1.232,0.418,7.896,1.914,0.064,8.86,1.946,1.83
5/27/2016,1.358,3.348,1.235,0.417,7.924,1.906,0.056,8.88,1.955,1.851
5/30/2016,1.353,3.354,1.273,0.444,7.894,1.908,0.056,8.88,1.9445,1.862
5/31/2016,1.32,3.372,1.241,0.418,7.902,1.901,0.054,8.89,1.934,1.851
6/1/2016,1.302,3.394,1.228,0.403,7.918,1.923,0.061,9,1.885,1.839
6/2/2016,1.248,3.404,1.209,0.379,7.923,1.922,0.062,9,1.868,1.799
6/3/2016,1.178,3.418,1.141,0.323,7.906,1.866,0.058,8.92,1.818,1.702
6/6/2016,1.238,3.418,1.153,0.335,7.911,1.925,0.042,8.76,1.827,1.737
6/7/2016,1.22,3.394,1.107,0.292,7.913,1.894,0.037,8.73,1.823,1.716
6/8/2016,1.201,3.38,1.097,0.285,7.939,1.869,0.047,8.71,1.798,1.704
6/9/2016,1.184,3.389,1.032,0.246,7.933,1.818,0.038,8.75,1.779,1.682
6/10/2016,1.132,3.399,1.009,0.211,7.905,1.818,0.013,8.68,1.773,1.644
6/13/2016,1.112,3.408,1.053,0.23,7.927,1.872,0.003,8.755,1.756,1.613
6/14/2016,1.119,3.404,1.036,0.179,7.918,1.894,-0.006,8.83,1.707,1.613
6/15/2016,1.081,3.372,1.034,0.159,7.919,1.875,-0.023,8.81,1.664,1.575
6/16/2016,1.107,3.364,0.982,0.134,7.908,1.916,-0.047,8.85,1.668,1.579
6/17/2016,1.12,3.348,1.026,0.189,7.91,1.89,0.002,8.77,1.723,1.611
6/20/2016,1.212,3.344,1.044,0.241,7.921,1.836,0.024,8.68,1.818,1.678
6/21/2016,1.252,3.354,1.038,0.23,7.913,1.835,0.029,8.67,1.866,1.709
6/22/2016,1.232,3.348,1.039,0.241,7.888,1.839,0.032,8.67,1.879,1.687
6/23/2016,1.29,3.344,1.06,0.302,7.887,1.823,0.023,8.63,1.926,1.744
6/24/2016,1.163,3.353,0.939,0.12,7.86,1.884,-0.034,8.72,1.647,1.562
6/27/2016,1.079,3.368,0.824,0.038,7.838,1.808,-0.049,8.67,1.511,1.444
6/28/2016,1.082,3.365,0.804,0.038,7.819,1.766,-0.086,8.57,1.519,1.465
6/29/2016,1.128,3.373,0.775,0.021,7.805,1.749,-0.083,8.52,1.481,1.517
6/30/2016,1.06,3.38,0.758,0.011,7.756,1.725,-0.069,8.42,1.409,1.475
7/1/2016,1.06,3.372,0.749,0.028,7.745,1.645,-0.086,8.38,1.379,1.456
7/4/2016,1.045,3.367,0.78,0.041,7.766,1.639,-0.09,8.39,1.357,1.441
7/5/2016,0.996,3.377,0.718,-0.016,7.723,1.628,-0.098,8.49,1.293,1.375
7/6/2016,0.973,3.383,0.716,-0.015,7.731,1.602,-0.109,8.51,1.289,1.373
7/7/2016,0.979,3.387,0.722,0.01,7.738,1.623,-0.107,8.5,1.323,1.385
7/8/2016,0.96,3.363,0.67,-0.016,7.728,1.585,-0.108,8.51,1.281,1.358
7/11/2016,0.981,3.36,0.691,0.004,7.722,1.614,-0.108,8.49,1.296,1.43
7/12/2016,1.059,3.363,0.774,0.093,7.676,1.627,-0.094,8.48,1.361,1.507
7/13/2016,1.004,3.363,0.72,0.029,7.657,1.61,-0.096,8.56,1.288,1.473
7/14/2016,1.059,3.37,0.768,0.083,7.649,1.611,-0.077,8.53,1.328,1.537
7/15/2016,1.082,3.372,0.811,0.136,7.648,1.643,-0.042,8.58,1.362,1.558
7/18/2016,1.1,3.363,0.807,0.123,7.637,1.636,-0.041,8.63,1.38,1.582
7/19/2016,1.078,3.357,0.81,0.11,7.614,1.615,-0.039,8.67,1.365,1.558
7/20/2016,1.124,3.342,0.817,0.136,7.605,1.617,-0.038,8.67,1.403,1.58
7/21/2016,1.103,3.29,0.811,0.127,7.589,1.628,-0.018,8.69,1.414,1.556
7/22/2016,1.099,3.227,0.789,0.098,7.57,1.611,-0.014,8.75,1.375,1.566
7/25/2016,1.107,3.235,0.749,0.077,7.567,1.617,-0.019,8.76,1.374,1.575
7/26/2016,1.123,3.235,0.77,0.086,7.57,1.614,-0.024,8.83,1.38,1.563
7/27/2016,1.077,3.198,0.709,0.026,7.56,1.586,-0.06,8.76,1.279,1.503
7/28/2016,1.069,3.198,0.696,0.012,7.485,1.575,-0.044,8.71,1.259,1.508
7/29/2016,1.028,3.188,0.675,-0.021,7.48,1.553,0.023,8.52,1.212,1.45
8/1/2016,1.053,3.165,0.683,-0.003,7.375,1.544,0.047,8.6,1.247,1.52
8/2/2016,1.077,3.157,0.76,0.068,7.432,1.562,0.115,8.6,1.317,1.554
8/3/2016,1.098,3.155,0.77,0.067,7.438,1.562,0.08,8.65,1.309,1.545
8/4/2016,1.045,3.15,0.719,0.012,7.422,1.489,0.087,8.6,1.137,1.503
8/5/2016,1.071,3.145,0.763,0.057,7.409,1.479,0.078,8.54,1.146,1.59
8/6/2016,1.071,3.145,0.766,0.062,7.409,1.482,0.073,8.54,1.145,1.59
8/8/2016,1.065,3.138,0.762,0.058,7.416,1.444,0.109,8.45,1.096,1.592
8/9/2016,1.015,3.105,0.742,0.045,7.353,1.448,0.087,8.46,1.052,1.549
8/10/2016,0.992,3.068,0.713,0.007,7.296,1.407,0.055,8.46,0.948,1.513
8/11/2016,1.031,3.057,0.733,0.03,7.274,1.392,0.054,8.4,0.928,1.561
8/12/2016,1.005,3.055,0.734,0.021,7.244,1.375,0.053,8.49,0.944,1.51
8/13/2016,1.005,3.055,0.733,0.031,7.244,1.389,0.05,8.49,0.944,1.51
8/15/2016,1.046,3.025,0.75,0.051,7.236,1.385,0.066,8.44,0.985,1.558
8/16/2016,1.065,3.008,0.789,0.094,7.228,1.456,0.066,8.46,1.05,1.575
8/17/2016,1.054,3.02,0.76,0.071,7.276,1.473,0.082,8.49,1.046,1.549
8/18/2016,1.041,3.04,0.727,0.034,7.323,1.432,0.08,8.45,1.027,1.534
